SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
443090,Cash loans,M,Y,N,1,225000.0,450000.0,35685.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-17272,-1311,-4912.0,-804,8.0,1,1,0,1,0,0,Managers,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.7005167773030035,0.2807895743848605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-689.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279997,Cash loans,F,N,N,1,135000.0,156384.0,18558.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-14170,-1701,-3941.0,-3929,,1,1,1,1,0,0,Laborers,3.0,1,1,SUNDAY,11,0,0,0,0,0,0,Other,,0.5127315307314518,,0.0165,0.0352,0.9687,0.5716,0.0036,0.0,0.069,0.125,0.1667,0.0334,0.0101,0.0259,0.0154,0.022,0.0168,0.0365,0.9687,0.5884,0.0037,0.0,0.069,0.125,0.1667,0.0342,0.011,0.027,0.0156,0.0233,0.0167,0.0352,0.9687,0.5773,0.0037,0.0,0.069,0.125,0.1667,0.034,0.0103,0.0264,0.0155,0.0225,reg oper account,terraced house,0.0252,"Stone, brick",No,3.0,0.0,3.0,0.0,-585.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
272425,Cash loans,F,N,N,1,76500.0,871029.0,38367.0,765000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-15475,-8322,-2667.0,-4617,,1,1,1,1,0,0,Cleaning staff,3.0,2,2,SUNDAY,17,0,0,0,0,1,1,Housing,0.6516479089671896,0.4145111672037537,0.4276573700350293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-661.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
335055,Cash loans,F,N,Y,0,180000.0,817560.0,30951.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.002506,-16814,-9199,-5985.0,-370,,1,1,0,1,0,0,Waiters/barmen staff,1.0,2,2,MONDAY,6,0,0,0,0,0,0,Medicine,0.3570203951001349,0.6488340414749586,0.4471785780453068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-2625.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
399730,Cash loans,F,N,Y,0,157500.0,225171.0,17919.0,171000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-16432,-246,-333.0,-5086,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,11,0,0,0,1,1,0,Trade: type 3,0.1111470996782185,0.6722837940479026,0.2458512138252296,0.1196,0.0,0.9801,0.728,0.0151,0.0,0.2759,0.1667,0.2083,0.1314,0.0975,0.1006,0.0,0.0118,0.1218,0.0,0.9801,0.7387,0.0153,0.0,0.2759,0.1667,0.2083,0.1344,0.1065,0.1048,0.0,0.0124,0.1207,0.0,0.9801,0.7316,0.0152,0.0,0.2759,0.1667,0.2083,0.1337,0.0992,0.1024,0.0,0.012,reg oper account,block of flats,0.0899,Panel,No,0.0,0.0,0.0,0.0,-1599.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
443456,Cash loans,M,Y,Y,0,135000.0,831771.0,45252.0,661500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-9623,-894,-4011.0,-2288,7.0,1,1,0,1,0,1,Laborers,2.0,2,2,THURSDAY,12,0,0,0,0,1,1,Transport: type 4,0.2479810288097213,0.4197427555536993,0.4722533429586386,0.0155,0.0,0.9752,,,0.0,0.069,0.0417,,0.0067,,0.0116,,0.002,0.0158,0.0,0.9752,,,0.0,0.069,0.0417,,0.0069,,0.0121,,0.0022,0.0156,0.0,0.9752,,,0.0,0.069,0.0417,,0.0069,,0.0118,,0.0021,,block of flats,0.0096,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
412516,Cash loans,F,N,N,1,135000.0,180000.0,13095.0,180000.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.018029,-13136,-667,-5678.0,-4852,,1,1,1,1,0,0,Sales staff,3.0,3,3,FRIDAY,12,0,0,0,1,1,0,Self-employed,0.5101779011039623,0.3482750884756854,0.5585066276769286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2487.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
183379,Cash loans,F,N,Y,0,202500.0,531706.5,23548.5,459000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005084,-21785,365243,-804.0,-5082,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,XNA,,0.6687619992343881,0.6626377922738201,0.3505,0.1346,0.9985,0.9796,0.0805,0.4,0.1724,0.375,,0.1124,0.2858,0.1247,,0.4153,0.3571,0.1397,0.9985,0.9804,0.0812,0.4028,0.1724,0.375,,0.115,0.3122,0.1299,,0.4396,0.3539,0.1346,0.9985,0.9799,0.081,0.4,0.1724,0.375,,0.1144,0.2907,0.1269,,0.424,reg oper account,block of flats,0.1884,"Stone, brick",No,0.0,0.0,0.0,0.0,-71.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
404474,Cash loans,M,Y,Y,0,148500.0,454500.0,47857.5,454500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-20961,-4900,-2083.0,-4071,1.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6894386813552933,,0.2309,0.0926,0.993,,,0.0,0.5172,0.1667,,0.1313,,0.0982,,,0.2353,0.0961,0.993,,,0.0,0.5172,0.1667,,0.1343,,0.1023,,,0.2332,0.0926,0.993,,,0.0,0.5172,0.1667,,0.1336,,0.1,,,,block of flats,0.1699,"Stone, brick",No,0.0,0.0,0.0,0.0,-1142.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
257926,Cash loans,F,N,Y,0,67500.0,118512.0,6178.5,90000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.003069,-18917,365243,-2020.0,-2381,,1,0,0,1,0,0,,2.0,3,3,SATURDAY,10,0,0,0,0,0,0,XNA,0.8957399320660092,0.613344263344527,0.6674577419214722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-797.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
217782,Cash loans,F,Y,Y,0,180000.0,747000.0,38137.5,747000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00496,-12509,-1376,-6459.0,-3841,7.0,1,1,1,1,1,0,Core staff,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Trade: type 7,0.6553248884399331,0.5989630795140315,0.511891801533151,0.1129,,0.9876,,,0.0,0.3103,0.1875,,0.0114,,,,,0.0998,,0.9866,,,0.0,0.2759,0.1667,,0.0116,,,,,0.114,,0.9876,,,0.0,0.3103,0.1875,,0.0116,,,,,,,0.0856,"Stone, brick",No,1.0,0.0,1.0,0.0,-828.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
203259,Cash loans,M,N,Y,0,180000.0,685386.0,39478.5,585000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.032561,-17707,-262,-1235.0,-1251,,1,1,0,1,0,0,Drivers,2.0,1,1,SATURDAY,13,0,0,0,0,0,0,Medicine,,0.4941525718542525,0.7583930617144343,0.0902,,0.9757,,,0.16,0.1724,0.2221,,0.0964,,0.0836,,0.0034,0.0525,,0.9757,,,0.0403,0.1724,0.1667,,0.0609,,0.0399,,0.0032,0.0541,,0.9757,,,0.16,0.1724,0.1667,,0.0779,,0.0496,,0.0031,,block of flats,0.2013,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
222755,Cash loans,M,N,Y,2,202500.0,526500.0,28692.0,526500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.026392,-12785,-3923,-6920.0,-4720,,1,1,0,1,0,1,Core staff,4.0,2,2,SATURDAY,12,0,0,0,0,0,0,School,,0.6527699331051627,0.6817058776720116,0.0742,,0.9727,,,0.0,0.1379,0.1667,,,,0.0589,,0.0289,0.0756,,0.9727,,,0.0,0.1379,0.1667,,,,0.0613,,0.0306,0.0749,,0.9727,,,0.0,0.1379,0.1667,,,,0.0599,,0.0295,,block of flats,0.0526,"Stone, brick",No,0.0,0.0,0.0,0.0,-1341.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
195979,Cash loans,M,Y,Y,0,202500.0,345510.0,17770.5,247500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018634,-14014,-998,-7399.0,-2502,24.0,1,1,0,1,0,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Other,,0.2831157491320345,0.7738956942145427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-204.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
237271,Cash loans,M,Y,N,0,112500.0,364896.0,21078.0,315000.0,Family,Working,Secondary / secondary special,Married,With parents,0.006296,-19232,-5627,-5121.0,-2784,28.0,1,1,0,1,0,0,Laborers,2.0,3,3,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.5012049907332252,0.5065235197841653,0.7688075728291359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-2052.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
213975,Cash loans,F,N,N,0,90000.0,319500.0,13558.5,319500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.008068,-22370,365243,-8717.0,-4572,,1,0,0,1,1,0,,1.0,3,3,TUESDAY,6,0,0,0,0,0,0,XNA,,0.3278110715445624,0.4992720153045617,0.1928,0.0,0.9886,,,0.24,0.2069,0.375,,0.0,,0.2387,,0.0,0.1964,0.0,0.9886,,,0.2417,0.2069,0.375,,0.0,,0.2487,,0.0,0.1947,0.0,0.9886,,,0.24,0.2069,0.375,,0.0,,0.243,,0.0,,block of flats,0.1878,"Stone, brick",No,9.0,0.0,9.0,0.0,-1847.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
420280,Cash loans,F,N,N,0,112500.0,1293840.0,41868.0,1080000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14250,-5128,-3779.0,-5738,,1,1,1,1,0,0,Laborers,2.0,3,3,MONDAY,13,0,0,0,0,0,0,Industry: type 3,0.4946241838360295,0.4633085529324567,0.7032033049040319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,14.0,0.0,-2132.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
404310,Cash loans,F,N,N,0,112500.0,450000.0,19066.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-9401,-2240,-1113.0,-1003,,1,1,1,1,0,1,High skill tech staff,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Trade: type 6,0.439650579975688,0.4843989624711289,0.1684161714286957,0.1588,0.0,0.9752,0.66,0.0053,0.0,0.1034,0.1667,0.2083,0.0333,0.1269,0.0557,0.0116,0.0233,0.1618,0.0,0.9752,0.6733,0.0053,0.0,0.1034,0.1667,0.2083,0.034,0.1387,0.058,0.0117,0.0247,0.1603,0.0,0.9752,0.6645,0.0053,0.0,0.1034,0.1667,0.2083,0.0338,0.1291,0.0567,0.0116,0.0238,,block of flats,0.0518,"Stone, brick",No,0.0,0.0,0.0,0.0,-23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
284811,Cash loans,M,Y,N,2,315000.0,260640.0,31059.0,225000.0,Family,State servant,Secondary / secondary special,Married,Office apartment,0.010032,-13974,-2894,-3182.0,-4972,14.0,1,1,0,1,0,1,Managers,4.0,2,2,MONDAY,7,0,0,0,0,0,0,Military,0.2368622219026111,0.5704788269317957,0.6446794549585961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
448760,Cash loans,F,N,N,0,135000.0,586764.0,24795.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-12115,-1117,-1247.0,-2569,,1,1,0,1,1,0,,2.0,2,2,SATURDAY,8,0,0,0,0,0,0,Trade: type 7,,0.4106264840054386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,0.0,-926.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
429408,Cash loans,M,N,Y,0,135000.0,312768.0,20898.0,270000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.04622,-14283,-219,-8291.0,-5002,,1,1,1,1,0,0,Laborers,1.0,1,1,MONDAY,14,0,0,0,0,0,0,Business Entity Type 1,,0.765270807117022,,0.0619,0.0626,0.9801,,,0.0,0.1379,0.1667,,,,,,,0.063,0.065,0.9801,,,0.0,0.1379,0.1667,,,,,,,0.0625,0.0626,0.9801,,,0.0,0.1379,0.1667,,,,,,,,block of flats,0.0425,Panel,No,0.0,0.0,0.0,0.0,-3360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
374626,Cash loans,F,N,Y,0,135000.0,332946.0,17127.0,238500.0,"Spouse, partner",Working,Higher education,Civil marriage,House / apartment,0.02461,-16133,-6870,-3192.0,-3903,,1,1,0,1,0,1,Laborers,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 2,0.4642814237216106,0.6356307497289548,0.3589512285783967,0.0825,0.0644,0.9752,,,0.0,0.1379,0.1667,,0.0729,,0.0711,,0.0,0.084,0.0669,0.9752,,,0.0,0.1379,0.1667,,0.0746,,0.0741,,0.0,0.0833,0.0644,0.9752,,,0.0,0.1379,0.1667,,0.0742,,0.0724,,0.0,,block of flats,0.0603,Panel,No,4.0,0.0,4.0,0.0,-2799.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
152039,Cash loans,F,N,Y,0,85500.0,1736937.0,54045.0,1552500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-14975,-1709,-5370.0,-4372,,1,1,1,1,0,0,,2.0,3,3,SATURDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.5923744639185122,0.5260444482449683,0.6430255641096323,0.1536,0.072,0.9747,0.6532,0.0302,0.0,0.0345,0.1667,0.2083,0.0,0.1244,0.0541,0.0039,0.0323,0.1565,0.0747,0.9747,0.6668,0.0305,0.0,0.0345,0.1667,0.2083,0.0,0.1359,0.0564,0.0039,0.0342,0.1551,0.072,0.9747,0.6578,0.0304,0.0,0.0345,0.1667,0.2083,0.0,0.1266,0.0551,0.0039,0.033,reg oper account,specific housing,0.0661,"Stone, brick",No,3.0,0.0,3.0,0.0,-3006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
407725,Cash loans,F,N,Y,2,103500.0,853200.0,27522.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-11566,-1542,-2277.0,-4224,,1,1,1,1,1,0,,4.0,2,2,THURSDAY,9,0,0,0,0,1,1,Government,0.2298820093119418,0.4542520008559765,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-749.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
346926,Cash loans,F,N,Y,1,135000.0,675000.0,37822.5,675000.0,Family,State servant,Secondary / secondary special,Separated,House / apartment,0.028663,-14091,-312,-3126.0,-4382,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Trade: type 3,0.4980448776328224,0.5256955035815095,0.5620604831738043,0.0619,0.049,0.9776,,,0.0,0.1379,0.1667,,0.0,,0.0526,,0.0,0.063,0.0509,0.9777,,,0.0,0.1379,0.1667,,0.0,,0.0548,,0.0,0.0625,0.049,0.9776,,,0.0,0.1379,0.1667,,0.0,,0.0535,,0.0,,block of flats,0.0564,Panel,No,3.0,3.0,3.0,3.0,-423.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
448007,Cash loans,F,N,N,0,85500.0,135000.0,13963.5,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010147,-20150,365243,-11264.0,-3676,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.3485133741161276,0.3139166772114369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-2490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
271318,Cash loans,M,Y,Y,0,675000.0,1030680.0,57681.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-17423,-433,-7045.0,-980,2.0,1,1,0,1,1,1,Managers,2.0,1,1,FRIDAY,17,0,0,0,0,0,0,Government,0.5546788488465317,0.6773892676724935,0.4543210601605785,0.1649,0.117,0.9901,,,0.32,0.1379,0.375,,,,0.1751,,0.0,0.1681,0.1214,0.9901,,,0.3222,0.1379,0.375,,,,0.1823,,0.0,0.1665,0.117,0.9901,,,0.32,0.1379,0.375,,,,0.1783,,0.0,,block of flats,0.1714,Panel,No,0.0,0.0,0.0,0.0,-672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
362012,Cash loans,F,N,Y,0,225000.0,199008.0,20389.5,180000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.008625,-10102,-1569,-4898.0,-1028,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,WEDNESDAY,18,0,1,1,0,1,1,Business Entity Type 3,,0.7244322391006949,0.7713615919194317,0.066,0.0429,0.9732,,,,0.1379,0.125,,0.0344,,0.0516,,,0.0672,0.0445,0.9732,,,,0.1379,0.125,,0.0352,,0.0537,,,0.0666,0.0429,0.9732,,,,0.1379,0.125,,0.035,,0.0525,,,,,0.0465,"Stone, brick",No,2.0,0.0,2.0,0.0,-1674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
324914,Cash loans,F,N,Y,0,67500.0,225000.0,23184.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-24820,365243,-13623.0,-4477,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,0.2729516493498224,0.4237798403389213,0.7981372313187245,,0.0083,0.9757,,,0.0,0.1379,0.1042,,0.0494,,0.0324,,0.0,,0.0086,0.9707,,,0.0,0.069,0.0417,,0.0276,,0.0111,,0.0,,0.0083,0.9757,,,0.0,0.1379,0.1042,,0.0503,,0.0329,,0.0,,block of flats,0.0712,Panel,Yes,5.0,0.0,5.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
111703,Cash loans,F,Y,Y,0,360000.0,732915.0,71527.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-20069,-2712,-9520.0,-3576,2.0,1,1,0,1,1,1,Managers,2.0,2,2,TUESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.7223370747162748,0.637310544149676,0.6801388218428291,0.1113,0.0645,0.9871,0.8232,0.0785,0.12,0.1034,0.3333,0.375,0.0466,0.0899,0.1144,0.0039,0.0043,0.0378,0.0277,0.9871,0.8301,0.0231,0.0403,0.0345,0.3333,0.375,0.0244,0.0331,0.04,0.0,0.0,0.1124,0.0645,0.9871,0.8256,0.079,0.12,0.1034,0.3333,0.375,0.0474,0.0915,0.1164,0.0039,0.0043,reg oper account,block of flats,0.2249,Panel,No,0.0,0.0,0.0,0.0,-2633.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269749,Cash loans,M,Y,Y,0,270000.0,237024.0,12987.0,180000.0,Unaccompanied,Working,Higher education,Civil marriage,With parents,0.01885,-8811,-611,-3953.0,-1482,22.0,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,School,0.0517836909600566,0.4833449498094121,0.0361019144162035,0.0753,0.0399,0.9767,0.6804,0.0077,0.0,0.1379,0.1667,0.2083,0.0647,0.0588,0.0675,0.0116,0.0316,0.0767,0.0414,0.9767,0.6929,0.0078,0.0,0.1379,0.1667,0.2083,0.0662,0.0643,0.0703,0.0117,0.0334,0.076,0.0399,0.9767,0.6847,0.0078,0.0,0.1379,0.1667,0.2083,0.0658,0.0599,0.0687,0.0116,0.0322,reg oper account,block of flats,0.0642,"Stone, brick",No,0.0,0.0,0.0,0.0,-393.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
400462,Cash loans,M,Y,N,1,247500.0,509400.0,34173.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.016612,-14183,-1588,-1456.0,-4466,12.0,1,1,0,1,0,0,Drivers,3.0,2,2,FRIDAY,9,0,0,0,0,0,0,Self-employed,,0.6509387240008799,0.1245194708919845,0.0082,0.0,0.9513,,,0.0,0.0345,0.0417,,,,0.0066,,0.0,0.0084,0.0,0.9513,,,0.0,0.0345,0.0417,,,,0.0069,,0.0,0.0083,0.0,0.9513,,,0.0,0.0345,0.0417,,,,0.0068,,0.0,,block of flats,0.0048,Mixed,No,0.0,0.0,0.0,0.0,-1128.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
